CrsId,OrgCode,CrsCode,CrsName,CreditHours,GradeCode
18968,005850,EDIT690,Issues Trends Educ,1,T
18969,005850,EDIT690,Muse Machine Steam,3,T
18970,005850,EDIT690,SCALSA,3,T
18971,005850,EDITU680,Adv Study of Ch Lit,3,T
18972,005850,EDITU690,PD:Issues Trends,3,T
18973,005850,EDITU690,UPS Muse Machine,3,T
18974,005850,EDLCU721,Strat Reading PK-5,3,T
18975,005850,EDLP700,Intro Educ Admin,3,T
18976,005850,EDLP702,School Personnel Admin,3,T
18977,005850,EDLP725,Prin Curriculum Constrtn,3,T
18978,005850,EDLPR701,School leadership,3,T
18979,005850,EDLPR702,School Personnel Admin,3,T
18980,005850,EDLPR703,Supervision Instruction,3,T
18981,005850,EDPYR705,Human  Growth & Develop,3,T
18982,005850,EDRE384,Childrens Lit,3,T
18983,005850,EDREU384,Childrens Lit,3,T
18984,005850,EDTE101,Intro to Careers in Educ,2,T
18985,005850,EDTE101P,Pract in Careers in Education,1,T
18986,005850,EDTE201,Clsrm Inquiry W/Technol,3,T
18987,005850,EDTER631,Technol to Support Instr,3,T
18988,005850,EDTER731,Intergratn-Technol&Instr,3,T
18989,005850,EDU580,Organization & Administration,3,T
18990,005850,EDUCR632,PD: Literacy Education,3,T
18991,005850,EDUCR632J,PD:Rdg&Wrtg  Primry Clsrm,3,T
18992,005850,EDUCR632R,Prob/Keys to Motivation,3,T
18993,005850,EDUCR633M,Prob/Water Distr & Conserv,3,T
18994,005850,EDUCR633R,PD:Early Childhd Classrm,3,T
18995,005850,EDUCR633R,Pob/Co-op Learning,3,T
18996,005850,EDUCR633S,Prob/Internet for Educ,3,T
18997,005850,EDUCR633U,Prb/Learning Styles,3,T
18998,005850,EDUCR634A,PD: Nature & Need Gfted Stu,3,T
18999,005850,EDUCR635E,Top/Mentoring Teachers,3,T
19000,005850,EDUCR635H,PD:Int Curr Gifted & Talent,3,T
19001,005850,EDUCR635I,Prob/Tch Effectiveness,3,T
19002,005850,EDUCR635T,Prob/Muse Machine I,3,T
19003,005850,EDUCR635U,Prob/Adempt & Mentor Trng,3,T
19004,005850,EDUCR635W,Prob/Muse Machine II,3,T
19005,005850,EDUFO,Fndtns Education,3,T
19006,005850,EDUFOU210,Foundations of Education,3,T
19007,005850,ENG101,English Composition,3,T
19008,005850,ENG101,Composition I,3,T
19009,005850,ENG101,Composition I,3,T
19010,005850,ENG101,English Comp I,3,T
19011,005850,ENG101,English Composition I,3,T
19012,005850,ENG102,Composition II,3,T
19013,005850,ENGL101,Composition,3,T
19014,005850,ENGL102,Composition & Literature,3,T
19015,005850,ENGLU101,COMP I,3,T
19016,005850,ENGLU101,COMPOSITION I,3,T
19017,005850,ENGLU101,Compsition I,3,T
19018,005850,ENGLU102,COMP II,3,T
19019,005850,ENGLU102,COMPOSITION II,3,T
19020,005850,ENGLU208,Intro Creative Writing,3,T
19021,005850,ENGLU301,"Myth, Biblic, BackGr.",3,T
19022,005850,ENGLU406,Studies in Shakespeare,3,T
19023,005850,ENGLW101,Composition,3,T
19024,005850,ENGLW102,Comp & Literature,3,T
19025,005850,ENGLW102,Critical Appr to Lit,3,T
19026,005850,ENGL101,Composition I,3,T
19027,005850,ENGL101,Critical Reading&Comp,3,T
19028,005850,ENGL101,English Comp I,3,T
19029,005850,ENGL101,Reading&Comp,3,T
19030,005850,ENGL101,Rhetoric&Comp,3,T
19031,005850,ENGL102,Composition II,3,T
19032,005850,ENGL102,Composition II,3,T
19033,005850,ENGL102,Critical Reading&Comp,3,T
19034,005850,ENGL102,English Comp II,3,T
19035,005850,ENGL102,Rhetoric&Comp,3,T
19036,005850,ENGL102,Rhetoric&Comp,3,T
19037,005850,ENGLU101,Composition I,3,T
19038,005850,ENGLU101,Composition l,3,T
19039,005850,ENGLU101,English Comp I,3,T
19040,005850,ENGLU102,Composition II,3,T
19041,005850,ENGLU102,Composition II,3,T
19042,005850,ENGLU102,Composition ll,3,T
19043,005850,ENGLU102,English Comp II,3,T
19044,005850,ENGLU208,Intro Creative Writing,3,T
19045,005850,ENGLU275,Masterpieces World Lit,3,T
19046,005850,ENGLU280,American Lit II,3,T
19047,005850,ENGLU290,British Lit II,3,T
19048,005850,ENGLU290,Brtish Lit II,3,T
19049,005850,ENGLU345,Screenwriting,3,T
19050,005850,FINA363,Business Finance,3,T
19051,005850,FINA363,Business Finance,3,T
19052,005850,FRENU101,Intro French I,3,T
19053,005850,FRENU102,Intro French II,3,T
19054,005850,FRENU201,Inter French I,3,T
19055,005850,FRENU202,Inter French II,3,T
19056,005850,FREN101,French I,3,T
19057,005850,FRENU101,French I,3,T
19058,005850,GEOG103,Intro to Geography,3,T
19059,005850,GEOL101,Intro to the Earth,4,T
19060,005850,GEOL103,Environment of the Earth,4,T
19061,005850,GEOL101,Intro to the Earth,4,T
19062,005850,GERM101,German I,3,T
19063,005850,GERM102,German II,3,T
19064,005850,GERM201,Int German,3,T
19065,005850,GERM201,Intermediate German I,3,T
19066,005850,GERMU101,German I,3,T
19067,005850,GERMU102,German II,3,T
19068,005850,GERNU101,German I,3,T
19069,005850,GINTW201,American National Govt,3,T
19070,005850,GIS101,American Natl Govt,3,T
19071,005850,HIMSU201,Understanding Healthcare orgs,3,T
19072,005850,HIST102,Intro to World History ll,3,T
19073,005850,HIST111,US Hist tto 1865,3,T
19074,005850,HISTR599F,Topic/People in Amer Hst,3,T
19075,005850,HISTU101,Intro to World Hist,3,T
19076,005850,HISTU101,INTRO TO WORLD HIST I,3,T
19077,005850,HISTU101,INTRO WORLD HIST,3,T
19078,005850,HISTU101,World History II,3,T
19079,005850,HISTU355,Medieval Civil 1000-1400,3,T
19080,005850,HIST101,Eur Civ Mid 17th Cent,3,T
19081,005850,HIST101,World History,3,T
19082,005850,HIST101,World History I,3,T
19083,005850,HIST102,Eur Civ Mid 17th II,3,T
19084,005850,HIST102,Intro to World Hst ll,3,T
19085,005850,HIST102,Intro World History,3,T
19086,005850,HIST102,World History,3,T
19087,005850,HIST102,World History II,3,T
19088,005850,HIST102,World History II,3,T
19089,005850,HIST105,History of US to 1877,3,T
19090,005850,HIST105,US History I,3,T
19091,005850,HIST105,US History I,3,T
19092,005850,HIST106,History of US from 1865,3,T
19093,005850,HIST106,US History I,3,T
19094,005850,HIST106,US History II,3,T
19095,005850,HIST111,US HIstory I,3,T
19096,005850,HIST111,US History I,3,T
19097,005850,HIST112,US History II,3,T
19098,005850,HIST112,US History II,3,T
19099,005850,HIST112,US History II,3,T
19100,005850,HISTU101,Intro World History,3,T
19101,005850,HISTU101,World History,3,T
19102,005850,HISTU102,Intro World History,3,T
19103,005850,HISTU102,Intro World History II,3,T
19104,005850,HISTU102,World History II,3,T
19105,005850,HISTU102,World History II,3,T
19106,005850,HISTU102,World History II,3,T
19107,005850,HISTU105,Hist of US I,3,T
19108,005850,HISTU105,US History I,3,T
19109,005850,HISTU105,US History I,3,T
19110,005850,HISTU106,Hist of US II,3,T
19111,005850,HISTU106,US History II,3,T
19112,005850,HST102,World History,3,T
19113,005850,IDSTU300,Interdisciplinary St,3,T
19114,005850,INFO305,Info Mgmt&Sys,3,T
19115,005850,LOGCU207,Deductive Logic,3,T
19116,005850,MATH111,Basic College Mathematic,3,T
19117,005850,MATH241,Calculus III,4,T
19118,005850,MATHU102,Elementary Stats,3,T
19119,005850,MATHU121,COLLEGE ALGEBRA,3,T
19120,005850,MATHU127,Precalculus,3,T
19121,005850,MATHU141,Calculus I,4,T
19122,005850,MATHU142,Calculus II,4,T
19123,005850,MATHU174,Discrete Math,3,T
19124,005850,MATHU241,Vector Calculus,3,T
19125,005850,MATH102,Elementary Statistics,3,T
19126,005850,MATH102,Statistics,3,T
19127,005850,MATH111I,Basic College Math,4,T
19128,005850,MATH111I,Intensive College Math,4,T
19129,005850,MATH120,College Mathematics,3,T
19130,005850,MATH121,College Algebra,3,T
19131,005850,MATH126,Pre Calculus,3,T
19132,005850,MATH126,Pre Calculus I,3,T
19133,005850,MATH126,Precalc I,3,T
19134,005850,MATH126,Precalculus I,3,T
19135,005850,MATH127,Pre Calculus II,3,T
19136,005850,MATH127,Precalc II,3,T
19137,005850,MATH127,Precalculus II,3,T
19138,005850,MATH127,Precalculus II,3,T
19139,005850,MATH141,Calculus I,4,T
19140,005850,MATH141,Calculus l,4,T
19141,005850,MATH142,Calculus ll,4,T
19142,005850,MATH212,College Algebra,3,T
19143,005850,MATH231,Basic Elem Math,3,T
19144,005850,MATHU102,Elem Statistics,3,T
19145,005850,MATHU102,Elementary Statistics,3,T
19146,005850,MATHU102,Elementary Stats,3,T
19147,005850,MATHU102,Statistics,3,T
19148,005850,MATHU120,College Math,3,T
19149,005850,MATHU121,College Algebra,3,T
19150,005850,MATHU121,College Algebra,3,T
19151,005850,MATHU121A,College Algebra,3,T
19152,005850,MATHU122,Cal Mgmt & Social Sci,3,T
19153,005850,MATHU126,Precalculus I,3,T
19154,005850,MATHU127,Precalclus II,3,T
19155,005850,MATHU127,Precalculus II,3,T
19156,005850,MATHU141,Calculus I,4,T
19157,005850,MGMT371,Prin of Mgt,3,T
19158,005850,MGMT376,Employee Engagement,3,T
19159,005850,MKTG350,Principles of Marketing,3,T
19160,005850,MKTGU452,International Marketing,3,T
19161,005850,MUCSU110,Intro to Music,3,T
19162,005850,MUS140,History of Rock Music,3,T
19163,005850,MUSC110,Introduction to Music,3,T
19164,005850,MUSCU110,Intro to Music,3,T
19165,005850,MUSCU140,HIST AMER POP MUSIC,3,T
19166,005850,MUSCU140,HIST OF AMER POP MUSIC,3,T
19167,005850,MUSCU140,History of Rock Music,3,T
19168,005850,MUSCU155,Group Piano I,1,T
19169,005850,MUSCU162,INTRO MUS TECH,3,T
19170,005850,MUSCU364,MUSIC ENTRE,3,T
19171,005850,MUSC101,History of Rock Misic,3,T
19172,005850,MUSC110,Intro to Music,3,T
19173,005850,MUSC140,Hist of American Popular Music,3,T
19174,005850,MUSC140,History of Rock Music,3,T
19175,005850,MUSC140,History of Rock Music,3,T
19176,005850,MUSC155,Group Piano,2,T
19177,005850,MUSC162,Intro Music Technology,3,T
19178,005850,MUSCU110,Intro to Music,3,T
19179,005850,NURS230,Medical Terminology,3,T
19180,005850,NURS301,Nutrition,3,T
19181,005850,NURSU230,Medical Terminology,3,T
19182,005850,PHIL320,Ethics,3,T
19183,005850,PHILU102,Intro to Phil,3,T
19184,005850,PHIL102,Intro Philosophy,3,T
19185,005850,PHIL102,Introduc tionto Philosophy,3,T
19186,005850,PHIL102,Philosophy,3,T
19187,005850,PHIL311,Ethics,3,T
19188,005850,PHILU311,Ethics,3,T
19189,005850,PHYSU201,General Physics I,4,T
19190,005850,PHYS101,Intro Physical Science,4,T
19191,005850,PHYS101,Physical Science,4,T
19192,005850,PHYSU101,Intro Physical Science,4,T
19193,005850,PHYSU101,Intro to Physical Science,3,T
19194,005850,PHYSU101,Physical Science,4,T
19195,005850,POLIU101,AMER NATL GOVT,3,T
19196,005850,POLIU101,American National Gov't,3,T
19197,005850,POLI101,American Gov't,3,T
19198,005850,POLI101,American Government,3,T
19199,005850,POLI101,American National Gov't,3,T
19200,005850,POLI101,American National Govenment,3,T
19201,005850,POLI101,American National Govt,3,T
19202,005850,POLI201,American Government,3,T
19203,005850,POLI201,American Nat'l Gov't,3,T
19204,005850,POLI370,Intro Public Admin,3,T
19205,005850,POLIU101,American Government,3,T
19206,005850,POLIU101,American Nat'l Gov't,3,T
19207,005850,POLIU101,American National Gov't,3,T
19208,005850,POLIU310,International Politics,3,T
19209,005850,POLIU328,East European Politics,3,T
19210,005850,POLU101,American Government,3,T
19211,005850,PSHS101,Intro Phys Science,4,T
19212,005850,PSUCU310,Psychological Disorders,3,T
19213,005850,PSY101,Intro to Psychology,3,T
19214,005850,PSYC101,Intro to Psychology,3,T
19215,005850,PSYC226,Psyc Research Methods,3,T
19216,005850,PSYC405,Cognitive Psych,3,T
19217,005850,PSYC410,Beh Mental Dis,3,T
19218,005850,PSYCU101,Intro to Psychology,3,T
19219,005850,PSYCW101,Elementary Psychology,3,T
19220,005850,PSYC101,Intro Psych,3,T
19221,005850,PSYC101,Intro Psychology,3,T
19222,005850,PSYC101,Intro to Psych,3,T
19223,005850,PSYC101,Intro to Psychology,3,T
19224,005850,PSYC101,Intro toPsych,3,T
19225,005850,PSYC101,Psychology,3,T
19226,005850,PSYC302,Developmental Psych,3,T
19227,005850,PSYC310,Psych Disorders,3,T
19228,005850,PSYCU101,Intro Psych,3,T
19229,005850,PSYCU101,Intro to Psych,3,T
19230,005850,PSYCU101,Intro to Psychology,3,T
19231,005850,PSYCU300,Adolescence,3,T
19232,005850,PSYCU302,Develpomental Psychology,3,T
19233,005850,PSYCU360,Human Sexual Behavior,3,T
19234,005850,PSYU101,Intro to Psychology,3,T
19235,005850,PSYU330,Applied Psychology,3,T
19236,005850,RCAM151,Computer Literacy&App,3,T
19237,005850,RELGU103,COMPARATIVE REL,3,T
19238,005850,RELGU103,COMPARATIVE RELIGION,3,T
19239,005850,RELG103,Comparative Religion,3,T
19240,005850,RELG103,Comparative Religion,3,T
19241,005850,RELG103,Comparative Religion,3,T
19242,005850,RELG399,Christianity in America,3,T
19243,005850,RELGU103,Comparative Religion,3,T
19244,005850,SAED329,Art for Elem Schools,3,T
19245,005850,SAEDW329,Art for Elem Schools,3,T
19246,005850,SAMSW101,Amer Study 17-19th Cent,3,T
19247,005850,SAMSW102,American Study 20th Cen,3,T
19248,005850,SANTW102,Understand Other Cult,3,T
19249,005850,SANTW102,Understand Other Cult,3,T
19250,005850,SANTW102,Understand Other Cult,3,T
19251,005850,SART111,Drawing I,3,T
19252,005850,SARTW103,Fund of Two Dimen Design,3,T
19253,005850,SARTW103,Fundamentals of Art I,3,T
19254,005850,SARTW108,Computer Graphics I,3,T
19255,005850,SARTW110,Drawing I,3,T
19256,005850,SARTW110,Drawing I,3,T
19257,005850,SARTW203,Color and Composition,3,T
19258,005850,SARTW207,Printmaking,3,T
19259,005850,SARTW211,Intro to Painting,3,T
19260,005850,SARTW214,Graphic Design I,3,T
19261,005850,SARTW230,Design & Technology,3,T
19262,005850,SARTW261,Intro to Photography,3,T
19263,005850,SARTW311,Int Painting I,3,T
19264,005850,SARTW311,Painting II,3,T
19265,005850,SARTW332,Adv Drawing II,3,T
19266,005850,SARTW361,Photography II,3,T
19267,005850,SARTW362,Photography III,3,T
19268,005850,SASTW111,Descrip Astronomy & Lab,4,T
19269,005850,SAST111,Descript Astronomy,4,T
19270,005850,SASTW111,Descrip Astronomy,3,T
19271,005850,SASTW111,Descrip Astronomy/Lab,4,T
19272,005850,SATH101,Introduction to Art,3,T
19273,005850,SATH105,His W Art/Prehis-Mid Age,3,T
19274,005850,SATH105,His W Art/Prehist-Mid Age,3,T
19275,005850,SATH105,History Western Art,3,T
19276,005850,SATH105,Introduction to Art,3,T
19277,005850,SATH106,His W Art/Renais-Present,3,T
19278,005850,SATH205,Hist of American Art,3,T
19279,005850,SATH398,Selected Topics Art Hist,3,T
19280,005850,SATHW101,Introduction to Art,3,T
19281,005850,SATHW101,Introduction to Art,3,T
19282,005850,SATHW105,His W Art/Prehis-Mid Age,3,T
19283,005850,SATHW105,His W Art/Prehis-Mid Age,3,T
19284,005850,SATHW105,Hist of West Art,3,T
19285,005850,SATHW106,His W Art/Renais-Present,3,T
19286,005850,SATHW106,Hist of West Art,3,T
19287,005850,SATHW205,Hist of American Art,3,T
19288,005850,SATHW207,Hist of 20th Cen Art,3,T
19289,005850,SATHW306,History of 20th Cent Art,3,T
19290,005850,SATH101,Intro to Art,3,T
19291,005850,SATH101,Introduction ot Art,3,T
19292,005850,SATH105,His W/Art-Prehis-Mid Age,3,T
19293,005850,SATH105,History Western Art I,3,T
19294,005850,SATH300,Art of Death,3,T
19295,005850,SATHW106,Art Hist Renaissance/Mod,3,T
19296,005850,SBAD225,Financial Accounting,3,T
19297,005850,SBAD226,Managerial Accounting,3,T
19298,005850,SBAD350,Prin of Marketing,3,T
19299,005850,SBAD363,Business Finance,3,T
19300,005850,SBAD363,Business Finance,3,T
19301,005850,SBADW225,Financial Accounting,3,T
19302,005850,SBADW226,Managerial Accounting,3,T
19303,005850,SBADW290,Business Systems,3,T
19304,005850,SBADW331,Int Accounting 1,3,T
19305,005850,SBADW331,Int Accounting I,3,T
19306,005850,SBADW332,Int Accounting II,3,T
19307,005850,SBADW347,Legal Environment of Bus,3,T
19308,005850,SBADW350,Prin of Marketing,3,T
19309,005850,SBADW363,Business Finance,3,T
19310,005850,SBADW371,Org Mgt & Behavior,3,T
19311,005850,SBADW374,Mgt of Human Resources,3,T
19312,005850,SBADW433,Accounting Control Sys,3,T
19313,005850,SBADW437,Advanced Accounting,3,T
19314,005850,SBIO101,Bio Science I,4,T
19315,005850,SBIO110,General Biology,4,T
19316,005850,SBIO232,Human Anatomy,4,T
19317,005850,SBIO232,Human Anatomy,4,T
19318,005850,SBIO240,Human Biology and Soc,3,T
19319,005850,SBIO242,Human Physiology,4,T
19320,005850,SBIO270,Environmental Science,3,T
19321,005850,SBIO270,Environmental Science,3,T
19322,005850,SBIO330,Microbiology,4,T
19323,005850,SBIOW101,Bio Science I,4,T
19324,005850,SBIOW102,Bio Science II,4,T
19325,005850,SBIOW110,General Biology,4,T
19326,005850,SBIOW201,Intro Ecology/Evol Bio,4,T
19327,005850,SBIOW232,Anatomy,4,T
19328,005850,SBIOW232,Human Anatomy,4,T
19329,005850,SBIOW240,Human Biology and Soc,3,T
19330,005850,SBIOW242,Human Physiology,3,T
19331,005850,SBIOW242,Human Physiology,4,T
19332,005850,SBIOW270,Environmental Science,3,T
19333,005850,SBIOW270,Environmental Science,4,T
19334,005850,SBIOW330,Microbiology,4,T
19335,005850,SBIO101,Bio Science,4,T
19336,005850,SBIO101,Bio Science I,4,T
19337,005850,SBIO102,Biological Science II,4,T
19338,005850,SBIO110,General Biology,4,T
19339,005850,SBIO232,Human Anatomy,4,T
19340,005850,SBIO232,Human Anatomy,4,T
19341,005850,SBIO240,Human Biology&Society,3,T
19342,005850,SBIO242,Human Physiology,4,T
19343,005850,SBIO305,Field Ornithology,4,T
19344,005850,SBIO330,Microbiology,4,T
19345,005850,SBIOW101,Bio Science I,4,T
19346,005850,SBIOW101,Bio Science I,4,T
19347,005850,SBIOW110,General Biology,4,T
19348,005850,SBIOW206,Genetics&Society,3,T
19349,005850,SBIOW270,Environmental Science,3,T
19350,005850,SCHIW101,Intro Chinese/Lab,3,T
19351,005850,SCHIW102,Intro Chinese II/Lab,3,T
19352,005850,SCHM106,Chemsitry & Society II,3,T
19353,005850,SCHM111,General Chemistry,4,T
19354,005850,SCHMW101,Fundamental Chemistry,4,T
19355,005850,SCHMW101,Fundamental Chemistry I,4,T
19356,005850,SCHMW105,Chemistry and Society I,3,T
19357,005850,SCHMW105,Chemistry and Society I,4,T
19358,005850,SCHMW106,Chemistry & Society II,3,T
19359,005850,SCHMW106,Chemistry & Society II,4,T
19360,005850,SCHMW107L,Chem and Society Lab,1,T
19361,005850,SCHMW109,Chemistry Living Things,4,T
19362,005850,SCHMW111,General Chemistry,4,T
19363,005850,SCHMW112,Gen chem & Qual Analy,4,T
19364,005850,SCHMW331,Organic Chem/Recitation,3,T
19365,005850,SCHMW582, Biochemistry & Lab,4,T
19366,005850,SCHMW104,Fundamental Chemistry,3,T
19367,005850,SCRJW101,Intro to Crim Justice,3,T
19368,005850,SCS138,Intro to Computer Tech,3,T
19369,005850,SCSC130,Intro to Comp Techn,2,T
19370,005850,SCSC137,Microcomputer in Ed,1,T
19371,005850,SCSC138,Intro Computer Science,3,T
19372,005850,SCSC138,Intro to Computer Tech,3,T
19373,005850,SCSC141,Elem Algorithm Design,3,T
19374,005850,SCSCW130,Intro to Comp Techn,2,T
19375,005850,SCSCW130,Intro to computer Sci,2,T
19376,005850,SCSCW131,Basic Program,1,T
19377,005850,SCSCW137,Software App Pkg,1,T
19378,005850,SCSCW138,Intro to Computer Tech,3,T
19379,005850,SCSC101,Intro Comp Tech,3,T
19380,005850,SCSC138,Intro Computer Science,3,T
19381,005850,SCSC138,Intro Computer Tech,3,T
19382,005850,SCSC138,Intro Computers,3,T
19383,005850,SCSC138,Intro to Comp Tech,3,T
19384,005850,SCSC138,Intro to Computer Tech,3,T
19385,005850,SCSCW138,Intro to Computer Tech,3,T
19386,005850,SDEU0632A,Prob/Tch Theor-Prac M/S,3,T
19387,005850,SDEUQ623K,PD: Integ Tech  & Instr,3,T
19388,005850,SDEUQ632,PD:Math for Technologies,3,T
19389,005850,SDEUQ632A,Prob/Tch Theory Pract,3,T
19390,005850,SDEUQ632B,Prob/Tch Transitn Theory,3,T
19391,005850,SDEUQ632D,PD: Storytelling in Curric,3,T
19392,005850,SDEUQ632D,Prob/Spc Cnt&Adv Mth-S,3,T
19393,005850,SDEUQ632D,Prob/Theory to Practice,3,T
19394,005850,SDEUQ632D,Prob/Trans Theory Pract,3,T
19395,005850,SDEUQ632E,Prob/Learning Styles,3,T
19396,005850,SDEUQ632E,Prob/Lit Tchrs four Bloc,3,T
19397,005850,SDEUQ632F,Prob/Math Manipulatives,3,T
19398,005850,SDEUQ632G,PD: Tch Trans Theor-Pract,3,T
19399,005850,SDEUQ632H,Prob/Multimedia Tech,3,T
19400,005850,SDEUQQ632,Prob/Teaching Math,3,T
19401,005850,SECHQ811,Cur Ece Trends /Issues,3,T
19402,005850,SECHQ750,Play Theory & Early Lrn,3,T
19403,005850,SECHQ811,Cur ECE Trends/Issues,3,T
19404,005850,SECO221,Prin of Macroecon,3,T
19405,005850,SECO222,Prin of Microecon,3,T
19406,005850,SECOW221,Prin of Macroecon,3,T
19407,005850,SECOW222,Prin of Microeconomics,3,T
19408,005850,SECOW221,Prin of Macroecon,3,T
19409,005850,SEDCW137,Microcomputer in Ed,1,T
19410,005850,SEDCW300,Resource and Tech Teach,3,T
19411,005850,SEDE322,Survey Early Shildhd Ed,3,T
19412,005850,SEDE445,Lang Devop/Comm Skill,3,T
19413,005850,SEDE446,Math for Young child,3,T
19414,005850,SEDE447,Soc Studi for Young Child,3,T
19415,005850,SEDE448,Sci for Young Child,3,T
